index,user_id,item_id,playtime_forever
5044919,76561198093560604,42700,13862
4834591,76561198075149444,105600,13860
5119679,stormxlol,301520,13859
2451044,Kahuzi,255710,13858
2021162,76561198063987375,730,13858
3666620,76561198034404849,730,13857
5061214,76561198095664125,252490,13857
831277,76561198010871424,49520,13856
4178237,coduxgaming,730,13856
164889,76561198095236348,4000,13855
4061106,shadowmakenshi,236430,13855
770541,vitorgamer115,730,13854
3157801,76561198105961037,4000,13854
106064,76561198078733772,291550,13854
569293,76561198063988555,99900,13853
385702,rhysdog,105600,13851
4209885,76561198036295512,72850,13851
3934391,worldshader,211820,13851
488412,76561198067402913,730,13850
1568733,76561198063361120,200210,13850
2846810,kinit,271590,13849
3645351,76561198102256563,550,13848
3726480,76561198072489977,252490,13848
4855307,CuriousJackson,730,13848
861784,76561198045343707,252950,13847
1932262,76561198056348466,8930,13846
4702932,76561198067655618,105600,13846
4268859,76561198041127602,221380,13845
5138609,BabyLeviathan,730,13845
4379212,76561198046730416,730,13844
284580,76561198054667267,292030,13842
2994097,76561198026614455,427520,13841
1721470,twistie3,216260,13839
2130679,Azzamacazza,257730,13837
4169876,76561198032095207,4000,13837
3488617,76561198045417288,233450,13837
1282193,Milun,4000,13836
3324284,darkguyed001,730,13835
2526572,213123123132,4000,13833
3526778,76561198063427302,730,13832
4427851,76561198049969392,8930,13831
2168318,76561198060324840,363970,13831
465,js41637,72850,13831
4996497,be_happy_uk,730,13830
4655845,denzelio,730,13830
5014533,76561198090423287,730,13829
1559172,76561198072628837,271590,13827
2427980,dogpowerd,47890,13827
2319199,76561198010399847,251570,13826
4979487,76561198086839489,226700,13825
1461993,76561198089659262,4000,13824
457443,76561198045385665,4000,13822
2504245,TKDG,4000,13821
232709,thewisesponge,4000,13821
4161596,76561198031392880,230410,13820
5040022,76561198093158990,10190,13820
3228442,RiddledStreets,550,13819
4917931,MyLoins,301520,13818
4411606,djmp300,730,13818
2859206,76561198027779192,4000,13817
2054248,CaptainTitus,56400,13817
621869,76561198077591709,113200,13816
1515475,76561198095923468,4000,13816
4978857,poet__anderson,730,13815
1858398,seukuka,42710,13815
2163072,76561197995096795,216260,13813
1680646,76561198044042065,72850,13813
5050330,76561198094219523,236390,13813
2354763,frank_1999,730,13812
679344,76561198206268733,304050,13812
2565795,oliverc,224540,13811
4046981,76561198015149619,42690,13810
4923546,76561198081951419,17570,13808
450151,GameTaj,72850,13808
4832294,76561198074922357,4000,13808
4741895,76561198069741256,730,13807
4835800,76561198075219442,49520,13807
3023655,76561198028102934,49520,13805
4327377,76561198044060957,105600,13803
901704,nolosing,49520,13802
3834231,76561197962089166,333930,13801
3573797,76561198071142701,4000,13801
4578000,76561198060379919,10500,13801
4471612,wikhunter,261640,13801
5150132,76561198264341750,304930,13801
5050555,76561198094243372,230410,13800
1387115,76561198044585275,49520,13800
4870998,76561198078132033,4000,13800
3166144,76561198024784191,10190,13800
3185169,76561198088948199,72850,13799
2067568,76561198045735076,242720,13798
4746712,UndertaleRelatedID,4000,13798
1391271,jbvinssr,48700,13797
2140255,76561198059503703,730,13796
2140112,76561198043001679,230410,13796
4905450,76561198080656673,4000,13796
4025085,76561198010708687,24960,13795
1982311,Bayne51,107410,13793
3713911,fman54320,346110,13792
4010979,76561198008595987,107410,13792
4357930,76561198045542486,4000,13792
1397948,76561198067422412,105600,13792
5033440,76561198092281449,4000,13791
2441735,76561198045448581,4000,13790
2498831,Kaboose23,213850,13790
4822708,mooprime,4000,13789
933355,Emrald,346110,13789
1176839,kingprotex,218230,13789
3383852,76561198076076517,304930,13788
5051771,76561198094368675,730,13788
4190368,aefillusion,550,13788
3448344,76561198005778321,8930,13786
4645797,76561198064474398,4000,13786
4224144,76561198037809757,72850,13785
3249188,76561198078184716,730,13783
3600835,76561198013401024,72850,13781
5082190,76561198099094341,200510,13780
3980415,lvl85rouge,212500,13780
2141552,artifiction,42710,13776
836757,76561198087768968,105600,13775
4770750,76561198071429557,4000,13772
4240280,76561198039197199,4000,13771
780815,jbbuena,268850,13769
5080946,76561198098752272,258700,13769
2718079,76561198044756744,113400,13768
678736,76561198064635236,39150,13768
4363900,76561198045771759,105600,13766
3212921,76561198059515229,4000,13764
874726,123456789diamond987654321,252950,13764
1563856,oranges,219990,13762
3316318,spanks169,730,13762
1842955,Shadow_wolf,72850,13761
3427545,Smithschipz,4000,13761
2428387,76561198043323478,730,13761
3303296,roflmaosPancakes,218620,13760
4687992,76561198066783147,730,13758
4745919,home_leg,730,13758
2101741,76561198084724668,107410,13757
2019297,DXLfore,322170,13756
2726413,screwjews,730,13755
5001558,76561198089160897,730,13754
863477,76561198054977907,200210,13754
4935077,76561198082959292,221380,13753
801172,76561198054543168,271590,13752
2891092,legs11,105600,13751
2500161,evydder,4000,13750
5100746,76561198105634729,1250,13749
5069828,76561198096932243,363970,13749
3815536,hiddengamer15,730,13749
4757530,618554,730,13749
4701685,76561198067579900,33930,13748
3173632,GilbertFromCentrelink,271590,13747
3764944,76561198081125684,301520,13747
4004909,jiga,550,13747
4505127,76561198055812514,240,13745
4666838,76561198065622329,33420,13744
4276474,shotpixel,4000,13742
1319973,MuellerJ7,72850,13742
5074628,76561198097726933,200210,13742
4378261,76561198046631758,730,13741
4574220,76561198060128944,221100,13741
2474539,steamplayer869,4000,13740
3923781,shadem,49520,13740
3000617,BobBrushtail,8190,13740
4123406,lth159856,271590,13739
741263,76561198058590116,359550,13739
4600009,76561198061701442,105600,13738
3949110,lolscilla,8930,13738
2335015,Creeds1996,4000,13737
2531769,FittedMushroom,4000,13737
4608371,76561198062223356,4000,13737
2241481,cabbagez,314160,13733
2351675,daarons,4000,13733
1494244,rulthariuz,359320,13733
4892811,76561198079547383,227300,13732
3833713,76561197961948959,8930,13729
2559963,76561198042474153,72850,13728
251002,76561198219902115,304930,13728
4383991,turtle155,42700,13726
3542002,that_engie,105600,13726
4580673,Happy_Cyanide,209870,13725
1978184,NatzazaCrazy55,218620,13725
1972120,76561198056986052,730,13725
3515806,76561198066554218,105600,13725
4646730,76561198064545591,730,13724
1631194,Symara,72850,13722
4614055,76561198062617626,65800,13722
4736382,76561198069486326,550,13721
4430861,76561198050169450,301520,13720
3097806,76561198076870188,346110,13720
3265346,SomethingSpare,730,13719
1815681,Fluttershywolf,4000,13719
4181953,76561198033732667,212910,13718
1980243,johannkwong,730,13718
3751954,76561198085911119,730,13718
3247524,76561198116795860,200510,13717
4960544,76561198085125264,105600,13717
4574496,Kaeloo,207140,13717
3503723,76561198088650590,730,13715
77795,76561198094177304,105600,13715
2327003,coreyaus,252490,13714
803029,76561198053574392,4000,13714
4692638,Moist_Banana,730,13713
3289834,rickygreaves,72850,13712
3183479,76561198030945145,252950,13711
1391456,76561198134824579,72850,13711
2891920,76561198083478039,49520,13709
3125782,76561198103217965,4000,13709
4963866,76561198085422481,226700,13707
2063509,76561198087589175,48700,13706
4978448,CRAZYS3RB,34030,13706
4985191,76561198087545259,236390,13706
2502726,UltiEplosem,227940,13706
1272723,mexicandinosaur_,234630,13705
1292396,76561198025330151,730,13705
2704532,Bank12231,730,13705
5005158,76561198089429830,218230,13705
4610890,76561198062438552,55230,13704
4553010,76561198058921048,49520,13704
675950,duanea85,49520,13704
4159812,Jimboco,4000,13704
4488149,fuckthefrench,49520,13704
4207933,76561198036011305,730,13704
3936497,ja660k,239350,13703
1565166,whytryy,243870,13703
1011267,Gienel,550,13703
2841585,josh13199,211420,13702
4870850,76561198078084599,363970,13701
3863953,76561197971402877,8930,13701
5083485,76561198099537437,4000,13701
363573,76561198052412858,72850,13701
4520176,UnseenPrecision,730,13700
2923908,76561198087624245,730,13699
4464751,76561198052899412,730,13699
3130944,76561198083304119,4000,13698
4837011,76561198075320605,730,13697
5087865,76561198100719359,105600,13697
4995479,76561198088556597,72850,13697
2265182,REScdihno,105600,13696
5055835,76561198094920208,730,13696
493287,Matthias18,8930,13695
3289549,Draggonkin,730,13694
4923804,76561198081970592,65800,13693
4810847,76561198073467420,730,13693
3563008,76561198069122227,730,13693
4657634,76561198065162964,105600,13692
2228684,76561198006206678,8600,13692
4861661,76561198077365118,4000,13691
4319615,76561198043816164,72850,13691
4134336,76561198027519514,238960,13691
4313986,anarchyjr,730,13690
4098478,KillRiver,202990,13689
999771,76561198104117854,218620,13688
4877780,DivineWaterCrackers,730,13688
3285621,76561198031281020,730,13687
872071,76561198056694379,4000,13687
3633641,76561198083592224,730,13686
4207030,gonzomeister,107410,13686
3993628,nekroze,230410,13686
2439761,76561197986964063,219640,13684
3174312,SpiderZombie,550,13683
2490074,76561198068836720,550,13682
2901891,76561198077512209,214640,13682
3200793,76561198060351003,4000,13681
1093723,76561198081904108,252490,13681
960519,76561198058441121,252490,13679
3728969,kennethkoojunnkit,730,13678
1581850,dude492,4000,13677
4407653,Eshmesh,730,13676
3491194,76561198074824486,4000,13675
3374930,76561198058782320,4000,13674
4441884,76561198050815499,72850,13673
4389930,76561198047360089,240,13669
1794455,76561198083376823,271590,13665
2370565,76561198044109198,49520,13664
535521,76561198085099625,105600,13663
4869984,SaLT001,730,13663
1739396,76561198054453251,105600,13661
2396865,wahlords,730,13660
4351624,l3wis992,4000,13660
1027648,76561197966165673,377160,13659
1180572,kittenwithmittens,230410,13658
3974150,76561198000889832,316010,13658
1759191,76561198068465194,730,13657
4803942,76561198073139903,730,13655
4751960,76561198070417485,33930,13654
4641017,jekab,47890,13654
4227371,l3ailey,8930,13654
4156616,mfn_lee,730,13653
4465324,76561198052924959,219640,13652
2788092,jontos,219540,13652
2896597,lepon,227320,13652
4623925,76561198063255961,34330,13650
2673030,76561198210237007,304930,13650
1044050,Cakeopan,730,13650
978603,76561198050960184,105600,13648
3790837,AndaTH,304930,13648
4987701,Augustinito,730,13645
55309,Array71,8500,13645
5010857,76561198089913156,236390,13644
1770177,AUFC,72850,13644
4196980,ExtendedBacon,271590,13644
880796,76561198075593770,346110,13643
4112107,Ovakil,220200,13642
2237624,buzdbumblebee,4000,13641
1564541,SkorpionEVO1809,311210,13640
4978973,The_Flying_Oliver,730,13640
4929083,76561198082378174,230410,13639
2771210,76561198035590106,72850,13639
3539505,chris1ldb,730,13639
3327507,Sacobite,72850,13638
217191,ian_ramsay,10190,13637
3861124,76561197970969335,21660,13636
3995572,76561198005624358,10190,13636
4739111,76561198069609203,200210,13636
2005318,76561198052851877,323370,13635
4059028,pathfinder007,42710,13634
3186921,76561198008904182,10500,13632
681257,76561198090442231,204100,13632
5066074,76561198096279435,346900,13631
2251061,cantiep,105600,13631
883334,Discoflw,4000,13631
4751038,76561198070355509,4000,13630
4102897,76561198024442768,377160,13630
3178730,PAW11Y,4000,13629
1631895,76561198060993682,212910,13629
5110203,wutangfun,730,13627
3041408,76561198038136790,730,13627
2208887,eldoro100,48700,13625
1596269,76561197960541850,300,13625
4981781,76561198087138535,730,13625
4556063,76561198059088384,304930,13624
2272312,76561198074196617,72850,13624
4798001,EpicPotata,4000,13624
1984659,76561198067219623,730,13623
4512955,LemonSherbet,105600,13622
3137866,76561198015333415,220260,13621
4756649,76561198070702506,730,13621
4499705,DuhAsianCoward,105600,13620
4533539,76561198057678360,72850,13619
1780367,Wizardkoer,730,13618
4095508,76561198022972719,48700,13617
1216956,76561198061197572,236390,13616
4526631,76561198057285975,72850,13616
3327165,76561198045743392,105600,13616
3633489,76561198077410032,730,13615
2952899,76561198073771783,4000,13614
4961818,76561198085204952,4000,13612
3408320,76561198080920377,105600,13611
1425819,mentipede,4000,13611
739938,76561198004484696,15620,13610
3778487,MacRaelyn,4000,13609
4787879,sillyguy715,4000,13608
1370844,o0Mongoose0o,24780,13608
4773948,hayleyaeon,346110,13608
3840877,jozzas,550,13606
4071345,fire020,203140,13606
2581839,76561198077183562,34330,13606
818916,76561198095839864,105600,13606
3851879,76561197968694830,49520,13605
4902414,76561198080415544,730,13605
4745200,76561198069993286,105600,13604
4141861,1jamesn4,550,13603
2823619,kazeyama,372000,13602
183538,76561198071836319,311690,13602
386600,76561198060295827,105600,13601
4385826,greenie1995,33930,13601
1091852,iceyaz,4000,13600
3950169,76561197997406353,550,13598
5094570,76561198102514027,304930,13598
5006581,76561198089545771,304930,13597
3464755,76561198061939531,730,13597
2617544,76561198085256018,301520,13596
4691297,76561198066974978,105600,13595
2574218,76561197974183282,4000,13593
2703886,76561198055336991,48700,13593
5069994,76561198097016020,237310,13593
228421,jacowarlock,4000,13589
3636863,TweakFolfsky,8930,13589
3922178,lanceislife,240,13588
2038895,76561197970537259,252950,13588
343242,76561198076018776,730,13588
5132633,_Jake_2014_,261030,13587
2572095,NXTMidnite,730,13586
4593416,76561198061364327,730,13586
4106829,dongah,730,13585
4796392,Velopls,252490,13585
3030803,76561198064199218,218620,13583
3055474,76561198099078765,346110,13583
2499436,Evil_Digger,4000,13583
769221,76561197984592889,218620,13583
1249929,76561198204927761,730,13582
1437685,76561198046824930,72850,13581
2444202,Dragonfap,730,13581
4922638,FenerLi,207890,13581
4316828,stennicat,252950,13578
4113991,reginaught,292030,13577
2933058,76561198064490012,105600,13576
4466626,notagoodid,1250,13575
1944324,rorty,730,13575
2712481,76561198097265884,730,13575
2951993,Magic_Carp,250900,13575
4591807,cansur_is_gud,230410,13574
4635417,litfor99,730,13574
4885529,76561198079138280,8190,13574
1081716,76561198071963189,271590,13573
5150894,76561198288092724,304930,13572
2962245,76561198094663041,322170,13572
3578647,76561197971193008,105600,13570
964415,76561198012076358,230410,13570
3983722,76561198003268369,105600,13569
1448510,76561197960891010,18500,13569
3381884,76561198083963688,105600,13569
2867838,76561198047962982,377160,13569
4540965,76561198058135038,4000,13568
4741180,Ifeelfree,730,13568
4747932,76561198070155666,250870,13567
246581,TheKazimir,4000,13566
4180092,76561198033513063,24980,13566
4617239,spikyplant,306130,13564
4755123,happinezzz,271590,13563
4660771,piggskin,72850,13562
1009012,76561198062915082,304930,13559
2556263,76561198073156634,4000,13558
120231,Cynex_,730,13557
4352174,9LIVESBIOTCH,105600,13556
2271747,ItsBae,730,13555
4373638,camnaldergames,4000,13554
724600,MrRoyalRhino,730,13552
4868116,76561198077845658,200210,13551
5060300,Binnzy99,730,13551
2000107,thitihoranop,730,13549
1297442,76561198041971225,730,13549
1769970,spudkins,730,13549
4502671,76561198055631879,72850,13548
3414152,76561198062501541,72850,13546
1989222,870713kevin,550,13546
2518478,DodomanEpicness,72850,13545
3643735,76561198071686921,230410,13544
660483,76561198071833009,4000,13544
2910425,76561198067137136,218620,13543
2012663,76561198074367577,730,13541
3660267,76561198043004741,17080,13541
4901032,76561198080305273,202990,13540
2802619,76561198059856165,8930,13540
4230258,RoRN,105600,13539
1532381,shadimar6969,271590,13539
1808884,76561198025690763,730,13538
4694007,76561198067103664,4000,13537
2920032,LongLiveAlex,730,13537
2301884,clicheofdestiny,113200,13537
2404870,Ch4osCosmo,363970,13536
1281245,76561198032169662,212680,13536
