user_id,item_id,recommend,sentiment_analisys,modified_date,app_name&title
76561198079378923,202170,True,2,2014-04-27,Sleeping Dogs
76561198079378923,233130,True,1,2014-03-28,Shadow Warrior
76561198079378923,218620,False,1,2014-03-21,PAYDAY 2
76561198079378923,204450,True,1,2014-01-12,Call of Juarez® Gunslinger
131467132,224540,True,0,2014-02-27,Ace of Spades: Battle Builder
MIMMATA,218620,False,1,2015-10-18,PAYDAY 2
MIMMATA,242760,True,2,2015-07-05,The Forest
MIMMATA,226700,True,1,2015-06-19,
MIMMATA,246900,True,1,2015-06-13,
MIMMATA,630,True,1,2013-01-01,Alien Swarm
MIMMATA,219740,True,1,2012-12-21,
MIMMATA,323470,True,1,2015-07-11,DRAGON BALL XENOVERSE
MIMMATA,235460,True,1,2020-07-05,METAL GEAR RISING: REVENGEANCE
MIMMATA,4000,True,1,2020-07-05,Garry's Mod
MIMMATA,204300,True,1,2012-12-31,Awesomenauts - the 2D moba
MrSpecialjonny,440,True,1,2015-02-02,Team Fortress 2
MrSpecialjonny,317400,True,1,2020-05-29,Portal Stories: Mel
loadsamoney,240,False,1,2014-02-25,Counter-Strike: Source
loadsamoney,24960,False,1,2015-04-29,Battlefield: Bad Company™ 2
loadsamoney,17710,False,2,2015-04-27,Nuclear Dawn
loadsamoney,70600,False,1,2015-06-22,Worms Ultimate Mayhem
loadsamoney,220,False,1,2014-03-31,Half-Life 2
loadsamoney,22330,False,1,2013-02-07,The Elder Scrolls IV: Oblivion® Game of the Year Edition
loadsamoney,6910,False,1,2015-07-10,Deus Ex: Game of the Year Edition
loadsamoney,39680,False,1,2020-04-30,The Guild II Renaissance
loadsamoney,295810,True,1,2014-06-17,
loadsamoney,307290,True,1,2015-05-08,Velvet Sundown
Hati_Hati_Hati_Hati_Hati_Hati,236110,True,1,2015-03-31,Dungeon Defenders II
Hati_Hati_Hati_Hati_Hati_Hati,375220,True,0,2015-06-04,Bitweb
Hati_Hati_Hati_Hati_Hati_Hati,265650,True,1,2014-05-13,
Hati_Hati_Hati_Hati_Hati_Hati,304930,True,1,2014-08-29,Unturned
76561198157640176,276770,False,1,2020-07-15,
76561198157640176,7020,True,1,2020-05-11,Rogue Trooper
76561198157640176,360940,False,1,2020-06-17,The Mean Greens - Plastic Warfare
76561198157640176,262120,True,1,2020-06-21,Toy Soldiers: Complete
76561198157640176,302670,True,1,2020-06-12,Call to Arms
NoosphereAndTheZone,440,True,1,2015-04-23,Team Fortress 2
76561198040258534,383450,True,1,2015-10-14,Battle of Empires : 1914-1918 -  British Empire
76561198040258534,448370,True,2,2020-04-19,IS Defense
76561198040258534,200510,True,1,2014-01-28,XCOM: Enemy Unknown
76561198072283303,374320,True,1,2020-04-12,DARK SOULS™ III
76561198079579272,8870,True,1,2013-06-03,BioShock Infinite
76561198079579272,261980,False,1,2014-04-01,Half-Life: Before
76561198079579272,333790,True,1,2020-04-29,The Pewdieverse DLC
76561198079579272,570,True,0,2013-10-29,Dota 2
76561198079579272,203140,True,1,2013-03-25,Hitman: Absolution™
76561198085241786,333950,True,1,2015-04-07,Medieval Engineers
76561198076104363,319510,True,1,2014-12-19,Five Nights at Freddy's
76561198041542294,250900,True,1,2020-02-19,The Binding of Isaac: Rebirth
76561198042855580,8870,True,1,2014-03-22,BioShock Infinite
76561197980184475,730,True,2,2012-10-31,Counter-Strike: Global Offensive
76561197980184475,44310,True,1,2011-08-03,
76561197980184475,730,True,2,2012-10-31,Counter-Strike: Global Offensive
76561197980184475,44310,True,1,2011-08-03,
berkyjef,417990,True,1,2015-12-30,Major\Minor
berkyjef,396750,True,1,2020-09-14,EVERSPACE™
berkyjef,475490,True,1,2020-05-23,Major\Minor - Complete Edition
jefferyjefferson,233450,True,1,2015-07-02,Prison Architect
jefferyjefferson,255710,True,1,2015-03-20,Cities: Skylines
jefferyjefferson,72200,True,1,2014-06-16,Universe Sandbox
jefferyjefferson,340,True,1,2013-12-06,Half-Life 2: Lost Coast
76561198070880096,311210,True,1,2015-11-08,Call of Duty®: Black Ops III
76561198070880096,271590,True,1,2015-06-05,Grand Theft Auto V
76561198070475810,205100,True,0,2015-06-18,Dishonored
76561198070475810,339610,True,1,2015-12-05,Freestyle 2: Street Basketball
76561198093209097,4000,True,1,2015-07-19,Garry's Mod
76561198098420905,570,True,1,2020-07-16,Dota 2
3lAckCAt,42910,True,2,2020-05-19,Magicka
76561198043516885,383120,True,2,2020-08-21,Empyrion - Galactic Survival
76561198043516885,211820,True,1,2013-12-08,Starbound
76561198043516885,283640,True,1,2020-05-18,Salt and Sanctuary
76561198043516885,291410,True,1,2020-08-29,Duelyst
76561198043516885,252950,True,2,2015-07-22,Rocket League®
76561198043516885,323470,True,1,2015-03-11,DRAGON BALL XENOVERSE
76561198043516885,203290,True,2,2014-11-03,America's Army: Proving Grounds
76561198052851877,200710,True,1,2013-12-02,Torchlight II
76561198052851877,113020,True,2,2014-06-27,Monaco: What's Yours Is Mine
76561198052851877,211420,True,1,2014-02-08,DARK SOULS™: Prepare To Die™ Edition
76561198052851877,211820,True,1,2014-01-16,Starbound
76561198052851877,230410,True,1,2013-12-27,Warframe
76561198084167938,306460,True,1,2020-06-12,Unturned - Permanent Gold Upgrade
76561198076293018,570,True,2,2014-07-17,Dota 2
76561197973723668,325600,True,1,2020-04-16,
76561198102087487,242860,False,1,2020-01-13,Verdun
76561198102087487,10500,True,1,2015-12-10,Empire: Total War™
76561198102087487,214950,True,1,2015-06-20,Total War™: ROME II - Emperor Edition
76561198102087487,730,True,1,2015-06-18,Counter-Strike: Global Offensive
76561198102087487,4000,True,2,2013-12-25,Garry's Mod
360j1mmy,25000,True,1,2020-06-17,Overgrowth
360j1mmy,252950,True,1,2020-09-05,Rocket League®
360j1mmy,300,True,2,2020-09-05,Day of Defeat: Source
76561198065137415,8190,True,2,2014-04-10,Just Cause 2
76561198065137415,208090,False,0,2014-04-18,Loadout
76561198071543022,22370,True,1,2015-06-28,Fallout 3: Game of the Year Edition
76561198042216621,214420,False,1,2014-07-16,Gear Up
76561198042216621,4000,True,1,2014-07-16,Garry's Mod
76561198042216621,24240,True,1,2013-06-04,PAYDAY™ The Heist
76561198042216621,204300,True,1,2013-03-17,Awesomenauts - the 2D moba
deatheffekt,346110,True,1,2015-06-03,ARK: Survival Evolved
deatheffekt,35140,True,1,2014-07-07,Batman: Arkham Asylum Game of the Year Edition
deatheffekt,208650,True,1,2015-06-25,Batman™: Arkham Knight
deatheffekt,4560,True,1,2013-05-17,Company of Heroes - Legacy Edition
deatheffekt,56400,True,2,2011-12-27,
deatheffekt,24860,True,1,2011-07-04,
C38_76_88,236390,True,1,2015-08-02,War Thunder
C38_76_88,244850,True,1,2020-05-19,
C38_76_88,730,True,1,2015-03-12,Counter-Strike: Global Offensive
C38_76_88,440,True,1,2013-09-01,Team Fortress 2
C38_76_88,570,True,1,2015-05-24,Dota 2
76561198096671647,7670,True,1,2014-01-13,BioShock™
76561198096671647,620,True,1,2014-07-04,Portal 2
cavernosoman,218620,True,2,2015-09-30,PAYDAY 2
76561198047179623,200210,True,1,2020-03-11,Realm of the Mad God
76561198082129629,440,True,1,2013-12-03,Team Fortress 2
76561198050620146,236510,False,1,2014-03-04,
76561198050620146,730,True,1,2020-03-11,Counter-Strike: Global Offensive
reflexaus,264120,True,1,2014-03-01,Victory: The Age of Racing
reflexaus,227940,False,1,2014-12-28,Heroes & Generals
reflexaus,730,True,1,2014-04-03,Counter-Strike: Global Offensive
reflexaus,105600,True,1,2014-02-15,Terraria
reflexaus,346610,False,1,2020-06-28,Racecraft
reflexaus,291210,False,1,2015-07-04,
reflexaus,4000,True,1,2015-04-17,Garry's Mod
reflexaus,250420,False,1,2014-02-06,8BitMMO
czshomer,473850,True,2,2020-05-19,The Center - ARK Expansion Map
marciormp,208090,True,1,2014-02-02,Loadout
76561197996992703,2400,True,1,2014-11-03,The Ship: Murder Party
76561197996992703,232090,True,1,2015-05-03,Killing Floor 2
SirNeon,386880,True,1,2015-07-15,Rake
SirNeon,39000,True,1,2013-12-02,
SirNeon,267530,True,1,2014-07-08,The LEGO® Movie - Videogame
SirNeon,8190,True,1,2014-06-18,Just Cause 2
Outbackalien,44320,True,2,2012-07-20,
Outbackalien,211050,True,1,2014-05-08,
Outbackalien,304910,True,2,2015-04-11,Sky Gamblers: Storm Raiders
Outbackalien,268220,True,1,2015-03-20,Meltdown
Outbackalien,200710,True,2,2015-03-08,Torchlight II
Outbackalien,102600,True,2,2014-09-22,Orcs Must Die!
Outbackalien,57680,True,1,2014-06-30,
Outbackalien,226980,True,2,2013-09-05,
Outbackalien,204450,True,2,2013-06-20,Call of Juarez® Gunslinger
76561198098151600,440,True,1,2020-04-28,Team Fortress 2
-Beave-,550,True,1,2014-02-19,Left 4 Dead 2
76561198141272075,570,True,2,2014-10-25,Dota 2
76561198095964304,550,True,1,2015-11-27,Left 4 Dead 2
76561198095964304,4000,True,1,2015-10-20,Garry's Mod
76561198096178902,440,True,2,2014-11-13,Team Fortress 2
76561197980617560,4000,True,1,2014-03-15,Garry's Mod
UfKnW0tM8,730,True,1,2015-03-20,Counter-Strike: Global Offensive
76561198093179917,440,False,0,2020-07-30,Team Fortress 2
76561198048191382,373080,False,1,2015-11-13,
76561198048191382,207610,True,1,2014-10-06,The Walking Dead
76561198048191382,105600,True,1,2013-11-29,Terraria
76561198048191382,60800,True,2,2014-03-01,Numen: Contest of Heroes
76561198048191382,344040,True,1,2015-11-13,Voxelized
76561198048191382,244930,False,1,2015-08-07,SNOW
76561198048191382,38600,True,2,2014-01-13,Faerie Solitaire
76561198046669472,4000,True,2,2015-09-30,Garry's Mod
w4zm1k,570,True,1,2015-09-11,Dota 2
76561198082799563,730,True,2,2020-04-13,Counter-Strike: Global Offensive
Newjala,221640,True,1,2015-01-23,Super Hexagon
Zombies_Guardian,49520,True,2,2014-02-15,Borderlands 2
Zombies_Guardian,8870,True,1,2020-01-09,BioShock Infinite
76561198074367577,293900,True,1,2014-09-19,Pivvot
PogChampFace,570,True,2,2013-11-10,Dota 2
PogChampFace,429680,True,1,2020-03-24,Spellweaver
PogChampFace,289090,True,0,2015-06-15,Ampu-Tea
PogChampFace,243450,True,2,2014-08-05,Urban Trial Freestyle
PogChampFace,335240,True,1,2015-02-21,Transformice
76561198065795972,8930,True,1,2014-12-04,Sid Meier's Civilization® V
lteecsgo,730,True,2,2014-09-21,Counter-Strike: Global Offensive
taku_88,323450,True,1,2015-11-09,Alphadia Genesis
taku_88,353360,True,1,2015-03-31,how do you Do It?
aussource,24240,True,1,2013-12-15,PAYDAY™ The Heist
aussource,47890,True,2,2014-02-18,The Sims™ 3
aussource,216250,True,1,2014-09-28,
darkroblox92,72850,True,2,2015-07-23,
darkroblox92,570,False,1,2015-06-17,Dota 2
76561198091807832,271290,True,1,2014-04-11,
76561198091807832,250420,True,1,2014-11-18,8BitMMO
76561198091807832,440,True,1,2014-10-23,Team Fortress 2
arttab001,271590,True,1,2020-01-03,Grand Theft Auto V
76561198079246056,440,True,1,2015-08-27,Team Fortress 2
76561198089220459,301520,True,1,2015-10-01,Robocraft
76561198089220459,730,True,2,2015-01-04,Counter-Strike: Global Offensive
76561197989691928,240,True,1,2014-03-18,Counter-Strike: Source
76561198015461883,312530,True,1,2015-06-10,Duck Game
76561198015461883,252950,True,1,2015-11-19,Rocket League®
76561198015461883,239350,True,2,2014-11-22,Spelunky
76561198015461883,238320,False,1,2014-07-14,Outlast
76561198015461883,233150,True,1,2014-03-19,LUFTRAUSERS
76561198015461883,220200,True,1,2013-07-14,Kerbal Space Program
76561198049968398,219640,True,1,2014-01-15,Chivalry: Medieval Warfare
New_World_Order,319510,True,1,2014-12-06,Five Nights at Freddy's
76561198089930824,570,True,1,2015-10-19,Dota 2
aman98,10,True,1,2015-07-03,Counter-Strike
76561198052164759,730,True,1,2014-12-08,Counter-Strike: Global Offensive
paolopascual,331600,True,1,2020-05-09,One Piece Pirate Warriors 3
paolopascual,362890,True,0,2020-04-13,Black Mesa
paolopascual,206210,True,1,2015-03-15,Gotham City Impostors Free to Play
paolopascual,550,True,1,2013-12-25,Left 4 Dead 2
basedfroggo,236430,True,1,2014-07-21,DARK SOULS™ II
basedfroggo,247080,True,1,2015-07-26,Crypt of the NecroDancer
basedfroggo,247240,True,1,2014-09-13,Volgarr the Viking
basedfroggo,72850,True,1,2013-06-17,
TooLateGamer,245170,True,1,2015-06-07,Skullgirls
pearce,310890,True,1,2015-03-28,Breach & Clear: Deadline Rebirth (2016)
pearce,294860,True,1,2014-12-02,Valkyria Chronicles™
redfaction38,4920,True,0,2020-04-07,Natural Selection 2
redfaction38,219640,True,1,2020-05-28,Chivalry: Medieval Warfare
76561198084842871,9480,True,1,2014-12-23,Saints Row 2
76561198084842871,440,True,0,2015-01-01,Team Fortress 2
76561198084842871,332800,True,1,2014-12-12,Five Nights at Freddy's 2
76561198084842871,319510,True,1,2014-11-03,Five Nights at Freddy's
76561198084842871,221100,True,1,2014-08-24,DayZ
76561198084842871,620,True,1,2013-09-13,Portal 2
76561198058002184,202090,True,2,2015-03-31,
76561198058002184,440,True,1,2012-02-06,Team Fortress 2
Sangy,252490,True,1,2014-01-09,Rust
76561198091266752,440,True,1,2014-01-01,Team Fortress 2
76561198091266752,280790,True,1,2020-08-05,
76561198091266752,252950,True,2,2020-07-21,Rocket League®
76561198091266752,570,True,1,2020-07-08,Dota 2
76561198045264326,440,True,1,2014-01-03,Team Fortress 2
76561198045264326,34330,True,1,2014-01-30,
lawyerknife,570,True,1,2014-04-09,Dota 2
zBoot,570,True,2,2013-12-11,Dota 2
GMExcell,8870,True,1,2015-12-29,BioShock Infinite
GMExcell,250600,True,1,2014-02-17,The Plan
GMExcell,440,True,1,2014-02-16,Team Fortress 2
mint56,440,True,1,2014-06-23,Team Fortress 2
76561198087940080,35450,True,1,2020-06-07,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
76561198087940080,234140,True,1,2020-02-27,Mad Max
bugppptly,440,True,2,2014-05-13,Team Fortress 2
76561198063466406,244850,True,1,2014-04-29,
76561198063466406,34330,True,1,2014-02-16,
76561198063466406,48700,True,1,2012-06-11,Mount & Blade: Warband
MalaysiaxGermany,440,True,2,2014-02-07,Team Fortress 2
MalaysiaxGermany,222880,True,1,2014-02-25,Insurgency
sirgeneral,440,True,1,2012-07-26,Team Fortress 2
76561198071308026,2400,True,1,2014-12-06,The Ship: Murder Party
76561198064778508,236390,True,1,2015-04-07,War Thunder
76561198064778508,220200,True,1,2014-04-21,Kerbal Space Program
76561198064778508,235800,True,2,2014-06-29,Audiosurf 2
RJ6100,20500,True,1,2020-02-27,Red Faction Guerrilla Steam Edition
RJ6100,363970,True,1,2015-08-16,Clicker Heroes
76561198067714968,240,True,1,2014-09-11,Counter-Strike: Source
76561198086374701,273110,True,2,2020-09-04,Counter-Strike Nexon: Zombies
76561198054027518,49520,True,0,2014-07-16,Borderlands 2
happy-day,630,True,1,2014-10-29,Alien Swarm
happy-day,440,True,2,2014-09-19,Team Fortress 2
happy-day,206210,True,1,2013-10-18,Gotham City Impostors Free to Play
happy-day,207230,True,1,2013-08-30,ArcheBlade™
76561198067543101,570,True,1,2015-09-05,Dota 2
DXLfore,203160,True,1,2014-10-26,Tomb Raider
DXLfore,70,True,1,2014-10-26,Half-Life
DXLfore,620,True,2,2014-10-26,Portal 2
DXLfore,35140,True,2,2013-11-30,Batman: Arkham Asylum Game of the Year Edition
76561198063093134,224260,False,1,2015-02-16,No More Room in Hell
76561198063093134,313340,True,1,2015-02-10,Mountain
csgonido,307780,True,1,2015-07-25,Mortal Kombat X
Razimo,238960,True,2,2014-08-30,
123joshua321,34900,True,1,2015-05-13,Bad Rats: the Rats' Revenge
12_gauge_org,400842,True,1,2015-10-16,Block N Load - 560 Platinum Bar Pack
12_gauge_org,359550,True,1,2020-05-07,Tom Clancy's Rainbow Six® Siege
12_gauge_org,271590,True,1,2020-04-06,Grand Theft Auto V
n0thingirl_smurf,730,False,0,2015-12-23,Counter-Strike: Global Offensive
1337_K_REW,233250,True,1,2014-05-27,
1337_K_REW,730,True,1,2015-08-01,Counter-Strike: Global Offensive
76561198085294887,730,True,1,2020-05-01,Counter-Strike: Global Offensive
76561198051961590,304930,True,1,2014-07-12,Unturned
76561198051961590,8930,True,1,2013-12-10,Sid Meier's Civilization® V
76561198051961590,4000,True,1,2013-12-05,Garry's Mod
felipespy,730,True,1,2014-10-09,Counter-Strike: Global Offensive
novaelite12,730,True,2,2014-05-26,Counter-Strike: Global Offensive
MK011,383080,True,1,2015-10-31,
1epicninja,730,True,1,2014-12-26,Counter-Strike: Global Offensive
1epicninja,620,True,1,2015-12-23,Portal 2
1epicninja,271590,True,1,2015-12-15,Grand Theft Auto V
1epicninja,107410,True,1,2015-12-23,Arma 3
1epicninja,240,True,2,2020-06-25,Counter-Strike: Source
76561198110272369,570,True,1,2014-05-01,Dota 2
76561198019231133,397060,False,1,2020-04-09,Faeria
76561198019231133,380600,False,1,2015-08-11,Fishing Planet
incubussteam,218620,False,2,2015-10-21,PAYDAY 2
incubussteam,22380,True,1,2014-03-16,Fallout: New Vegas
76561198077853581,304930,False,1,2014-07-23,Unturned
76561198160316683,290080,True,1,2020-06-26,Life is Feudal: Your Own
76561198160316683,271590,True,1,2015-11-08,Grand Theft Auto V
76561198160316683,4000,True,2,2015-01-26,Garry's Mod
bhim_a_saurus,730,False,1,2020-05-30,Counter-Strike: Global Offensive
bhim_a_saurus,235600,True,1,2015-08-07,Tom Clancy’s Splinter Cell Blacklist
bhim_a_saurus,261640,False,1,2015-01-01,Borderlands: The Pre-Sequel
bhim_a_saurus,203160,True,2,2013-12-26,Tomb Raider
bhim_a_saurus,72850,True,1,2013-11-30,
bhim_a_saurus,70300,True,1,2013-11-30,VVVVVV
bhim_a_saurus,105600,True,1,2013-11-30,Terraria
bhim_a_saurus,319510,True,0,2015-03-14,Five Nights at Freddy's
cypher_1,730,True,1,2013-05-17,Counter-Strike: Global Offensive
GameBrak,72850,True,1,2014-02-13,
GameBrak,24200,True,1,2014-01-16,DC Universe™ Online
76561198077576855,440,True,1,2014-06-20,Team Fortress 2
76561198027354973,226700,False,1,2015-08-15,
senhorrenao,440,True,1,2013-05-26,Team Fortress 2
inxayers,1840,True,2,2014-01-08,Source Filmmaker
DMbug,440,True,1,2014-11-17,Team Fortress 2
sanicissped,315430,True,1,2015-06-13,Polarity
sanicissped,304050,True,1,2015-07-10,Trove
sanicissped,17570,True,0,2015-06-26,"Pirates, Vikings, and Knights II"
sanicissped,218230,False,1,2015-10-20,PlanetSide 2
sanicissped,326990,True,1,2015-06-14,Deep Eclipse: New Space Odyssey
sanicissped,630,True,1,2015-10-12,Alien Swarm
sanicissped,301520,False,1,2014-09-02,Robocraft
76561198037160160,239030,True,1,2020-01-15,"Papers, Please"
76561198037160160,233450,True,1,2020-01-15,Prison Architect
sprinter2002,730,True,1,2015-11-04,Counter-Strike: Global Offensive
adobeflash,4000,True,2,2014-10-14,Garry's Mod
adobeflash,730,True,1,2014-07-31,Counter-Strike: Global Offensive
adobeflash,212680,True,0,2014-10-14,FTL: Faster Than Light
adobeflash,304930,True,1,2014-10-14,Unturned
adobeflash,570,True,1,2014-10-14,Dota 2
32bitmaximus,365300,True,1,2020-09-02,Transmissions: Element 120
76561198075628702,374570,True,1,2015-05-30,Kung Fury
76561198075628702,238460,True,1,2014-12-30,BattleBlock Theater®
76561198075628702,570,True,1,2014-09-11,Dota 2
76561198100337291,227940,True,2,2015-10-11,Heroes & Generals
3teGZ_Rorschach,6000,True,1,2015-03-25,STAR WARS™ Republic Commando™
3teGZ_Rorschach,48700,True,1,2014-07-02,Mount & Blade: Warband
3teGZ_Rorschach,34330,True,1,2014-05-29,
3teGZ_Rorschach,214950,True,1,2014-01-14,Total War™: ROME II - Emperor Edition
3teGZ_Rorschach,34030,True,1,2013-01-26,Napoleon: Total War™
3teGZ_Rorschach,327280,True,1,2014-12-17,Total War: ROME II - Wrath of Sparta Campaign Pack
3teGZ_Rorschach,208650,True,1,2015-06-29,Batman™: Arkham Knight
3th3,312150,True,1,2014-11-13,Wild Warfare
3th3,353130,True,1,2020-02-04,Time of Dragons
3th3,214420,False,0,2020-05-23,Gear Up
3th3,440,True,1,2020-05-04,Team Fortress 2
3th3,224260,True,2,2020-04-10,No More Room in Hell
3th3,250900,True,1,2020-03-30,The Binding of Isaac: Rebirth
3th3,286100,True,1,2020-03-12,You Have to Win the Game
3th3,385770,True,1,2015-08-03,Time Clickers
3th3,310790,True,2,2015-04-23,Geometry Wars™ 3: Dimensions Evolved
Psycotic,218230,True,2,2015-08-18,PlanetSide 2
Psycotic,4000,True,1,2014-02-18,Garry's Mod
Psycotic,730,True,1,2014-06-01,Counter-Strike: Global Offensive
Psycotic,360940,True,2,2020-01-10,The Mean Greens - Plastic Warfare
suphawit,218620,True,1,2015-10-05,PAYDAY 2
suphawit,730,True,1,2020-07-10,Counter-Strike: Global Offensive
suphawit,219640,True,1,2015-10-15,Chivalry: Medieval Warfare
4043RROR,220,True,1,2014-11-12,Half-Life 2
4043RROR,730,True,1,2020-04-23,Counter-Strike: Global Offensive
76561198063714964,304930,True,1,2015-10-21,Unturned
76561198063714964,440,True,1,2015-08-26,Team Fortress 2
76561198063714964,99900,True,2,2012-10-14,Spiral Knights
Dazzle_Ace,730,True,1,2020-01-27,Counter-Strike: Global Offensive
